url,type
flixster.com/actor/larry-riley,benign
tiesco.co.tz,phishing
marinabaysands.com/Cirque_Eloize/,benign
naachgaana.com/2011/02/13/ritesh-sidhwani-talks-about-zmnd-don-2-excel-entertainments-upcoming-projects/,benign
http://sfhhz.com/channels/191.html,defacement
bangortownship.org/,benign
ciitypress.co.uk,phishing
flmd.uscourts.gov/,benign
projecteuclid.org/DPubS?service=UI&version=1.0&verb=Display&handle=euclid.ss/1056397485,benign
tvguide.com/celebrities/sheila-e/174462,benign
http://12com.net/tags.php?%2F\260\304\303\305\302\303\323ฮบ\303ศฅ\264\246%2F,defacement
http://bjgdhm.com/show_products.asp?id=379,defacement
http://www.identcode.cz/ctecka-bankovek.php,defacement
silverstarcadillac.com/,benign
ranchimunicipal.com/,benign
http://esporte.uol.com.br/futebol/campeonatos/libertadores/ultimas-noticias/2015/05/12/aguirre-diz-que-inter-precisa-esquecer-vantagem-e-ate-tabu-em-casa.htm,benign
http://www.forumdetregastel.fr/je-bouge.html,defacement
veromi.com/Jeff-Goldenberg.aspx,benign
http://s-tab.ru/portfolio/6-2010-07-05-05-18-29/detail/1266-ap19.html?tmpl=component&detail=0&buttons=1,defacement
elvis.rowan.edu/~kilroy/jek/09/15.html,benign
news.lecastel.org/articles/mirror_9mai2002.html,benign
http://tunein.com/radio/CJIQ-Lunch-p664104/15480783/ca-pub-1542925551861702/ProgramTopBanner,benign
http://www.finixclub.ru/services/learningstudios/musicstudioradislands,defacement
http://img10.007swz.com/cpimg/pintupinban/sWelLTBIY0_1367084012.jpg,malware
nettyroyal.nl/monaco.html,benign
mylife.com/marieclaudeloyer,benign
examiner.com/sports-in-kansas-city/kc-chiefs-101-what-are-the-10-worst-seasons-kansas-city-chiefs-history,benign
youtube.com/watch?v=XW2jQfY6k7M,benign
laurelmountainskiresort.com,phishing
outasiteauctionsnewyorkjersey.nova-antiques.com/,benign
http://interpark.com/product/MallDisplay.do?_method=Detail&sc.shopNo=0000100000&sc.dispNo=001930&sc.prdNo=3233231203&bm1=mid&bm2=pop,benign
sportsillustrated.cnn.com/features/1997/bulls/numbers.html,benign
emusic.com/album/Luciano-Tajoli-The-Italian-Song-Neapolitan-Songs-Recordings-19-MP3-Download/11700579.html,benign
zipareacode.net/cook-mn.htm,benign
http://www.sprintcar.ro/echipamente-vopsitorie/sisteme-aspiratie-praf-la-pregatire/91-turbo-sistem-mobil-de-aspirare.html,defacement
sportsmemorabilia.com/player/Daniel_Paille,benign
hockeybuzz.com/blog/Jesse-Connolly/Inside-Hockeys-Tim-Rosenthal-and-Biz-Jacobs-Discuss-Hockey-East-Beanpot/116/25924,benign
rivals.yahoo.com/ncaa/basketball/players/82143,benign
en.wikipedia.org/wiki/Bless_(rapper),benign
chacha.com/question/what-is-the-lowest-scoring-nfl-playoff-game,benign
astro.uni-bonn.de/~pbrosche/persons/pers-index.html,benign
chron.com/news/falkenberg/article/Lisa-Falkenberg-Discord-in-Viet-community-1718212.php,benign
http://www.webcreators.gr/service-ypologiston/anabathmisi.html,defacement
museumca.org/creeks/1240-RescSLeandro.html,benign
genforum.genealogy.com/lefebvre/page5.html,benign
davidblummusiciananddreamer.com/,benign
thedailyguru.blogspot.com/2010/11/november-4-king-khan-shrines-torture.html,benign
buzzsugar.com/tag/Spike-Lee,benign
the-peoples-forum.com/cgi-bin/readart.cgi?ArtNum=9468,benign
bobsblitz.com/2011/09/crazed-ccu-coach-david-bennett-wants.html,benign
british-history.ac.uk/report.aspx?compid=62971,benign
espn.go.com/blog/dallas/soccer/tag/_/name/concacaf-gold-cup,benign
http://www.nhs.uk/Conditions/social-care-and-support-guide/Pages/hygiene-and-washing.aspx,benign
http://mirtesen.ru/url?e=simple_click&blog_post_id=43730674178&url=http%3A%2F%2Fivanova-olga.mirtesen.ru%2Fblog%2F43730674178%2FPochemu-%22shtormit-v-seme%22,benign
kansas.com/2011/06/10/1886123/self-content-with-kus-roster.html,benign
http://ananta.com.au/contact,defacement
theravive.com/cities/mi/counseling-sterling-heights.aspx,benign
mylife.com/manuel44r,benign
totalcapitol.com/?people_id=8870,benign
rbcanada-update.com,phishing
googledrivepdfview.com,phishing
spiritandsong.com/compositions/30992,benign
http://www.rondaseg.com.br/meio-ambiente.1,defacement
palata6.mosfilm.ru/eng/actors/,benign
1bm0-verified-identity8910.com,phishing
thecenterofthemetal.blogspot.com/2011/10/slaves-on-dope-upcoming-ep-and-studio.html,benign
http://www.ilovespeedbumps.com/the-idiots-overview-of-webserver-mentioned/,malware
http://motthegioi.vn/the-thao-vui-cuoi/ronaldo-khoc-trong-duong-ham-fan-chelsea-the-hien-2-bo-mat-voi-gerrard-187268.html,benign
infoboxy.com/china-franchise-law-1665/,benign
http://www.papamusilisafaris.eu/galerie/category/2-tansania.html,defacement
grocerystorejobs.com/,benign
http://www.cresco.com.hk/corporate/events/calendar,defacement
http://hollywoodlife.com/2015/05/13/kylie-jenner-tyga-blac-chyna-custody-battle-king-cairo/,benign
http://io9.com/this-eerie-chandelier-is-controlled-by-a-geiger-counter-1688704547/layer/,benign
http://www.prxonline.net/index.php?option=com_mailto&tmpl=component&link=aHR0cDovL3d3dy5wcnhvbmxpbmUubmV0L2luZGV4LnBocD9vcHRpb249Y29tX2NvbnRlbnQmdmlldz1hcnRpY2xlJmlkPTcxOmNvcnJpZGEtbG91Y2EmSXRlbWlkPTk3,defacement
http://kenh14.vn/video/guong-mat-than-quen-ngoc-lien-dong-gia-duong-trieu-vu-110557.chn,benign
crmz.com/Directory/StateFL.htm,benign
regencymovies.com/main.php?theaterId=3,benign
flixster.com/movie/come-and-see,benign
solarvps.com,phishing
rottentomatoes.com/m/be_kind_rewind/,benign
universitysport.ca/e/members/alpha.cfm,benign
johnmendez.net/,benign
http://razemkg.pl/index.php?view=article&catid=46:aktualnoci&id=80:dzie-dawcy-szpiku&tmpl=component&print=1&layout=default&page=,defacement
http://www.letstalkrealty.org/Om5vbmU7Ym9yZGVyLXRvcDpub25lO2JvcmRlci1ib3R0b206bm9uZTsiPjx0YWJsZSBjZWxsc3Bh/1e6370fc990575c97447a0189737488c4f16c818875d9fcb6867c7bdc89be7eb/index/2bca554cc0551158bd0662a8cd7890b4/,phishing
http://www.escolareiarthur.com.br/index.php?option=com_jevents&task=day.listevents&year=2013&month=01&day=12&catids=84|92&Itemid=29,defacement
swapalop.com/humptydumpty.com,benign
http://www.luckyhorse-ranch.at/index.php?option=com_content&view=article&id=72&catid=38,defacement
sahabatsuksesbersama.com,phishing
spokeo.com/Fred+Maddox,benign
http://kerryshacklett.com/index.php?option=com_jevents&task=day.listevents&year=2013&month=01&day=30&Itemid=56,defacement
ihigh.com/school12208/,benign
lead411.com/Liz_Powell_1426937.html,benign
http://www.egejewelry.com/index.php?option=com_rsgallery2&gid=2&Itemid=76&limitstart=16,defacement
sites-of-memory.de/main/stavoldlorraineamericanfww.html,benign
english.turkcebilgi.com/Service+fraternities+and+sororities,benign
linkedin.com/in/tomgibson,benign
http://www.fecasing.com/eWebEditor/uploadfile/2008717101333102.jpg,malware
http://www.thinkvisual.com.au/securebase/setuptrusted.html,defacement
forumjar.com/list/871,benign
hobbyswoodmilitaria.co.uk/royal-navy-officers-white-cotton-shorts-ref--2676-1337-p.asp,benign
facebook.com/david.beauregard3,benign
usa-people-search.com/Find-Walter-Mejia-Los-Angeles-CA.aspx,benign
corporationwiki.com/people/index.aspx/S/17/39/,benign
http://sustainmeant.com/index.php?option=com_content&view=article&id=48&Itemid=68&lang=nl,defacement
http://www.lucky-punch.net/index.php/lucky-punch-in-bilder/1-lucky-punch-sport/detail/118-blond23.html?tmpl=component&phocadownload=1,defacement
http://www.divanomoveis.com.br/produtos/index.html?opc=3&ops=10,defacement
adawnlikethunder.com/men/fieberling.html,benign
artshoppe.co.za/steve/panel/secure.php,malware
bleacherreport.com/articles/56667-bts-200809-nhl-season-preview-the-nashville-predators,benign
spokeo.com/Belinda+Hansen,benign
radio-locator.com/info/KFKF-FM,benign
amazon.com/phrase/Len-Lesser,benign
photos.lucywho.com/genevieve-bujold-photos-t32177.html,benign
support.microsoft.com/kb/138268/cs,benign
http://www.babolna.eu/index.php?option=com_sobi2&sobi2Task=sobi2Details&catid=12&sobi2Id=97&Itemid=18,defacement
http://www.kospel.pl/pl/component/mailto/index.html?tmpl=component&link=aHR0cDovL3d3dy5rb3NwZWwucGwvcGwvc2Vyd2lzLmh0bWw=,defacement
https://paytm.com/blog/wp-content/plugins/jetpack/_inc/genericons/genericons/genericons.css?ver=3.1,benign
en.wikivisual.com/index.php/List_of_Armenians,benign
dupemonkey.com/hotfile-avast-internet-security-5-0-594-final-cle-d-activation/139237,benign
http://www.zibae.ir/index.php?view=article&catid=1:1389-08-21-10-34-51&id=657:1391-11-08-11-41-39&tmpl=component&print=1&layout=default&page=,defacement
careers.utah.edu/,benign
wnahorn.com/,benign
facebook.com/pages/Jobs-in-Montreal-Canada/150223008321650?v=wall,benign
gojapan.about.com/cs/okinawatravel/a/okinawa.htm,benign
shell.ca/home/content/can-en/aboutshell/media_centre/news_and_media_releases/archive/2010/june06_montreal_east_refinery.html,benign
ihatetaxis.com/airport/COO-Cotonou-Cadjehoun-Airport/shuttle,benign
http://9779.info/%E5%B9%BC%E5%84%BF%E5%9B%AD%E6%A3%89%E7%AD%BE%E7%B2%98%E8%B4%B4%E7%94%BB/,malware
ctv.ca/servlet/ArticleNews/story/CTVNews/20110425/federal-election-campaign-day-31-110425/20110425?s_name=election2011,benign
http://www.rv-bann.de/cms/index.php?option=com_content&view=article&id=145:bilder-teil-2&catid=27:unser-rennen-2010&Itemid=16,defacement
http://udn.com/news/story/7091/746508-EyeVerify%E4%BA%BA%E7%9C%BC%E8%AD%98%E5%88%A5%E6%8A%80%E8%A1%93-%E5%B0%87%E9%96%8B%E6%94%BE%E7%94%A8%E6%96%BC%E5%A4%9A%E5%85%83%E8%A3%9D%E7%BD%AE,benign
flagsimporter.com/american/index.php/cName/latin-american-flags,benign
spoke.com/info/p3K1FrP/KandeceBrown,benign
lssah.com/waffen.html,benign
arjawa.com,phishing
http://9779.info/%E6%A0%91%E5%8F%B6%E7%B2%98%E8%B4%B4%E7%94%BB/,malware
http://nguyentandung.org/tp-ho-chi-minh-phat-huy-vai-tro-vung-kinh-te-trong-diem-phia-nam.html,benign
en.wikipedia.org/wiki/Rathbun,benign
http://www.bonato.it/index.php?option=com_mailto&tmpl=component&link=aHR0cDovL3d3dy5ib25hdG8uaXQvaW5kZXgucGhwP29wdGlvbj1jb21fY29udGVudCZ2aWV3PWFydGljbGUmaWQ9NTp1bi1wZW5zaWVyby1wZXItb2dnaSZjYXRpZD0yOmRvY3VtZW50aS1wdWJibGljaQ==,defacement
france.umka.org/,benign
http://www.pidloga.com/index.php?option=com_content&view=article&id=83,defacement
simaytekstil.com,phishing
blackberryforums.com/general-blackberry-discussion/225758-sms-videotron.html,benign
http://www.liceoparroquialsangregoriomagno.edu.co/index.php?option=com_content&view=article&id=47&Itemid=61,defacement
findagrave.com/cgi-bin/fg.cgi?page=gr&GRid=43322132,benign
http://www.janke-baufinanzierungen.de/index.php?option=com_content&view=article&id=8:endfaelliges-darlehen&catid=2:produkte&Itemid=11,defacement
forbes.com/sites/danielfisher/2011/07/13/are-tips-an-effective-inflation-hedge/,benign
famegame.com/people/Erica_Cornwall,benign
imdb.com/title/tt0325055/,benign
edie-thruthevalley.blogspot.com/,benign
rinktime.com/skating_rinks/qc/doug_harvey_arena_skating_rink_arena_montreal_qc.cfm,benign
http://www.kulgupuit.ee/index.php?option=com_phocagallery&view=detail&catid=2:foto&id=48:foto-14&phocaslideshow=1&tmpl=component&Itemid=5&lang=ru,defacement
kaimana.com/,benign
imdb.com/name/nm0397212/,benign
pastorshawn.com/?attachment_id=1699&cpage=1,benign
http://mentalfloss.com/article/63556/article/63556/first-horror-movie-filmed-entirely-antarctica,benign
lawrencechamber.com/CWT/External/WCPages/WCDirectory/Directory.aspx?CategoryID=329&Title=CONTRACTORS+-+CONSTRUCTION&AdKeyword=CONTRACTORS+-+CONSTRUCTION,benign
http://plarium.com/it/giochi-di-strategia/sparta-war-of-empires/notizie/ricevi-punti-dominio-attraverso-vari-eventi-di-gioco/,benign
sabretube.com/,benign
kellanlutzonline.com/new-calvin-klein-mark-your-spot-pic/,benign
123people.com/s/julie+payette,benign
fishandgame.idaho.gov/cms/fish/rules/,benign
http://extratorrent.cc/torrent/4189737/Hells+Kitchen+US+S14E11+PDTV+x264-LOL%5Bettv%5D.html,benign
waveprotocol.org/,benign
nfl.wikia.com/wiki/Chicago_Bears,benign
sing365.com/music/lyric.nsf/no-more-drama-lyrics-mary-j-blige/a540e05233fd15bd48256b270032a6d6,benign
whosdatedwho.com/tpx_31127/warren-clarke/,benign
http://mashable.com/people/55229c08519840114904cb2a/2015/04/28/steam-workshop-ends-paid-mods-negative-feedback,benign
freetabs.net/TabFinder.cfm?ArtistID=1351,benign
http://metro.co.uk/2015/05/04/liam-payne-reckons-he-has-found-zayn-maliks-one-direction-replacement-5180195/,benign
http://networktrendsnow.com/about-us/ethics-code,defacement
http://www.xpj5988.com/pages/novice/register.htm;jsessionid=A77C20A90C6790855CB2882AD06183ED,malware
imdb.com/name/nm0269463/,benign
uk.ratemyteachers.com/the-henrietta-barnett-school/22167-s,benign
protennisgossip.com/player/aleksandra-wozniak/boyfriend.php,benign
http://stockmarketinvestingforbeginners.com/sejeal.jpg,defacement
wn.com/Category:England_youth_international_footballers,benign
stagevu.com/video/irodipxwabfd,benign
attindianapolis.com/,benign
https://tune.pk/video/3419107/aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,benign
wn.com/Distinguished_Service_Medal_(Army),benign
facebook.com/people/Butch-Reed/100000466450497,benign
article.wn.com/view/2011/09/27/Grey_Goose_Chicago_Beach_Polo_World_Cup_coming_to_North_Aven,benign
http://incest-sex.potty.name/index.html,phishing
http://olx.co.id/elektronik-gadget/q-%7Bq%7D/?utm_source=google&utm_medium=search&utm_campaign=search_organic,benign
http://networktrendsnow.com/reports.1,defacement
http://4power.biz/cellular-&-radio-networks.html,defacement
radiofreecharlotte.uncc.edu/,benign
http://michaelgoczol.de/royalweddings/galleries/royalweddings1/index.html,defacement
http://s-tab.ru/portfolio/3-plastik/detail/1128-dv10.html?tmpl=component&detail=0&buttons=1,defacement
unicornshead.co.uk/,benign
mob-free.frl,phishing
moffittheart.com/Bios/Piccini.htm,benign
markzborovsky.com/sequester-lowery-floor-stand/,benign
freedomspeaks.com/official/13252/california-(ca)-state-assembly-member-william-bill-emmerson-[california-(ca)-state-assembly],benign
http://creche-hermonville.com/index.php?option=com_content&view=article&id=73&Itemid=53,defacement
sciencemadness.org/talk/viewthread.php?tid=11469,benign
http://graphicriver.net/search?category=presentation-templates&date=this-month&length_max=&length_min=&price_max=&price_min=&rating_min=&sales=&sort=sales&term=&utf8=%E2%9C%93&view=list,benign
bireysel-cepten--sube-giris---tr.com,phishing
linkedin.com/in/jcwhite,benign
http://www.hmaca.com/winnipeg-accounting-blog/tag/snowbirds-filing-taxes/index.html,defacement
people.famouswhy.com/meighan_desmond/,benign
en.wikipedia.org/wiki/American_Teenage_Rock_%27n%27_Roll_Machine,benign
linkedin.com/in/staceysegal,benign
http://www.haciendadelastorres.com.mx/index.php?ind=0,defacement
http://tobogo.net/cdsb/board.php?board=qaetc&bm=view&no=7297&category=&auth=&page=1&search=&keyword=&recom=,benign
http://spmenglishschool.com/notice-board/336-farewell-to-std-x.html,defacement
ctwomensbasketballhalloffame.com/years/2004.html,benign
http://www.liderplan.com/avisolegal,defacement
carletonwarmbloods.com/,benign
pierregauthier.be/pierre_gauthier/index.htm,benign
beefterminal.com/shows/archives/060405.html,benign
photos.pryormustangs.org/,benign
medicine.mcgill.ca/alumnicorner/class.asp?year=1997,benign
antonsovre.si,phishing
cityofheroes.wikia.com/wiki/Jonathan_St._John_Smythe,benign
metacafe.com/watch/246537/christina_ricci/,benign
montreal.streetviewtours.com/montreal-festivals-events/canadian-grand-prix,benign
http://www.sceg.ir/site-map.html,defacement
http://www.cameraagricolavalcea.ro/index.php?option=com_phocadownload&view=category&id=1:masura-112&Itemid=64,defacement
people.famouswhy.com/alvin_karpis/directory.html,benign
http://interpark.com/displaycorner/FreeMarket.do?_method=itemCateList&free1=pc&free2=007001002003&free3=item&disp_no=007001002003,benign
puddleofmuddfanpage.com/scantlin.htm,benign
abclocal.go.com/wls/story?section=news/local&id=8067674,benign
mmatko.com/junie-browning-vs-cole-miller-fight-video-ufc-fight-night-18/,benign
bollywoodwallpaper.org/Actress/Sarah-Jane-Dias/,benign
imdb.com/title/tt1229822/combined,benign
constancedemby.com/frames.html,benign
youtube.com/watch?v=1vPahhx66Ck,benign
electricscotland.com/history/canada/index.htm,benign
http://www.alte-druckerei.de/index.php/modelleisenbahn/kreativ-hobbykunst,defacement
appshopper.com/music/pandora-radio,benign
photobucket.com/images/michael%20massee/,benign
airlineroutemaps.com/Canada/Jetsgo.shtml,benign
http://buzzfil.net/article/5652/non-classe/il-est-vire-a-vie-de-la-compagnie-aerienne-apres-avoir-exhibe-son-tatouage-intime-dans-l-avion-9.html?href=inner_website,benign
en.wikipedia.org/wiki/Uniprix,benign
itunes.apple.com/us/artist/the-republic-tigers/id254937255,benign
stlouis.blockshopper.com/cities/university_city/streets/westover.ave,benign
en.wikipedia.org/wiki/Augury,benign
http://grasslandhotel.com.vn/index.php/component/djcatalog2/item/7,malware
pornxxxhub.com/?option=tag_game&tag=free+litl+teens,benign
zoominfo.com/people/Van%20Burkleo_Lisa_35333843.aspx,benign
en.wikipedia.org/wiki/Scott_Mellanby,benign
http://www.pontoprofissional.com.br/portal/index.php?option=com_content&view=article&id=25&Itemid=117,defacement
yelp.com/biz/capitol-corridor-oakland,benign
niuhuskies.com/sports/m-baskbl/spec-rel/040511aaa.html,benign
http://www.teesriverstrust.org/index.php?option=com_content&view=article&id=15&Itemid=29,defacement
twitter.com/MikeTalboy,benign
youtube.com/watch?v=HpNZf2h9W34,benign
imdb.com/name/nm0154317/,benign
artscenecal.com/Announcements/0705/L2kontemporary0705.html,benign
http://www.goldec.ch/index.php?option=com_content&view=article&id=30:bancontact01&catid=20:accueil&lang=fr&Itemid=,defacement
new.music.yahoo.com/april-wine/albums/power-play--148078,benign
http://extratorrent.cc/torrent/4189210/100+Beautiful+girls+wallpapers+%7BPack-27%7D.html,benign
jbm.thefanzchoice.com/,benign
in.com/videos/watchvideo-hey-say-jump-hitomi-no-screen-pv-6555663.html,benign
biblegateway.com/passage/?search=Joshua+6&version=NLT,benign
http://www.wijstaanvoordewijk.nl/index.php?start=4,defacement
amazon.com/Cirque-du-Soleil-K%C3%A0/dp/B000BC8SMO,benign
collegesearch.collegeboard.com/search/CollegeDetail.jsp?match=true&collegeId=4158&searchType=college&type=qfs&word=loyola%20marymount,benign
http://www.korexshop.sk/index.php?option=com_content&view=archive&Itemid=26,defacement
interdok.com/html/dopp_eform.cfm,benign
presidentialdollarguide.com/james-garfield-presidential-dollar/,benign
timstvshowcase.com/8simplerules.html,benign
tripadvisor.com/Attraction_Review-g155032-d155262-Reviews-Ile_de_la_Visitation_Nature_Park-Montreal_Quebec.html,benign
penguinscanfly.ca/,benign
mylife.com/c-1437780694,benign
http://mentalfloss.com/article/30826/date-1974-clevelands-ten-cent-beer-night-went-horribly-wrong,benign
u-s-history.com/pages/h2437.html,benign
floflozilla.tumblr.com/,benign
mesquiteconnection.tripod.com/erabrokersconsolidatedmesquite/,benign
https://twitter.com/share?url=http%3A%2F%2Fhubpages.com%2Fhub%2FHow-to-Change-the-Water-in-Your-Freshwater-Aquarium-the-Easy-Way&text=How+to+Change+the+Water+in+Your+Freshwater+Aquarium+the+Easy+Way,benign
thanhchungcu.com,malware
en.wikipedia.org/wiki/Category:Video_game_character_infobox_templates,benign
http://financialaidtips.com/other-resources.html,defacement
fencing.ca/carl_schwende_hof.htm,benign
http://www.frieslandpokal.de/index.php?option=com_phocadownload&view=category&id=16:endstand-2011&Itemid=3,defacement
logoserver.com/QMJHL.html,benign
fsblecenter.com/Specials.aspx,benign
youtube.com/watch?v=fxc0WhKS7cU,benign
ville.montreal.qc.ca/archives/portraits/en/biography.shtm,benign
http://nesn.com/2015/05/lucky-fan-at-diamondbacks-game-snags-two-foul-balls-in-one-at-bat-video/,benign
provigo-boul-hull.foodpages.ca/,benign
http://metro.co.uk/2015/05/11/finally-video-shows-what-that-extra-shoelace-hole-on-your-trainers-is-for-5192147/,benign
http://www.electrosistemas.com.ar/index.php?option=com_virtuemart&page=shop.browse&category_id=15&Itemid=2&TreeId=23,defacement
http://www.slavia.sk/mailto/component?link=aHR0cDovL3d3dy5zbGF2aWEuc2svdGxhY292ZS1zcHJhdnktZW5nL3NsYXZpYS1jYXBpdGFsLXRvb2stb3Zlci10aGUtY29tcGFueS1ueWxzdGFyLXNsb3Zha2lh,defacement
at1ce.org/themenreihe.p?c=People%20from%20Northern%20Ireland,benign
songlyrics.com/malajube/ursuline-lyrics/,benign
bbonlineinternet.com,phishing
http://www.szovetseg.eu/feladatok.php?name=Szervezetek,defacement
youtube.com/watch?v=g71iHpdTcu4,benign
freebase.com/view/en/seattle_metropolitan_area,benign
punknews.org/article/30395,benign
pgatour.com/players/00/22/56/,benign
http://www.imoconcept.de/index.php?option=com_jea&view=properties&Itemid=66&id=92,defacement
http://wollatonhouse.com/about-wollaton-house.html,defacement
virts.rootsweb.ancestry.com/~yvonne/oliverJ.html,benign
http://www.plazarte.es/plazarte-opciones-disponibles-venta/plazarte-venta-oficina-127.html,defacement
http://www.schuetzenverein-beelen.de/index.php?option=com_mailto&tmpl=component&link=aHR0cDovL3d3dy5zY2h1ZXR6ZW52ZXJlaW4tYmVlbGVuLmRlL2luZGV4LnBocD9vcHRpb249Y29tX2NvbnRlbnQmdmlldz1hcnRpY2xlJmlkPTU5OnRocm9uLTIwMDkmY2F0aWQ9MTpzY2h1ZXR6ZW52ZXJlaW4tYmVlbGVuJkl0ZW1pZD01Nw==,defacement
axa.ca/,benign
library.usask.ca/herstory/abbott.html,benign
linkedin.com/pub/chris-mullins/10/AAA/A80,benign
quicktvshows.com/2011/03/key-lime-pie-throwdown-with-bobby-flay-23-mar-2011-tv-shows/,benign
christies.com/LotFinder/lot_details.aspx?intObjectID=5384820,benign
agentdoma.ru/english/index.php,benign
http://sourceforge.net/directory/communications/add_facet_filter?facet=os&constraint=Embedded+Operating+Systems+%3A%3A+QNX,benign
ca.linkedin.com/pub/francis-lessard/25/a79/3b5,benign
wn.com/International_Air_Transport_Association,benign
amazon.com/Classic-Newspaper-Reporter-Films-DVD/dp/B000O29TC4,benign
0245acc00unt-info001.000webhostapp.com,phishing
phildynan.co.uk/portfolio.htm,benign
barnesandnoble.com/w/the-pretender-tamara-hanscom/1029253963,benign
http://ecnavi.jp/redirect/?url=http://ad-4089.affit.jp/c.ts/35l.2/-/1g.html?mu=UI%user_id%IT59247FR28,benign
http://www.sklep-splawik.pl/index.php?option=com_content&view=article&id=16:zawody-mavercup-dratow-2009&catid=3:zawody-2009&Itemid=6,defacement
http://escritoriodealuguel.com.br/pt/unidades/rio-branco,defacement
spokeo.com/Peter+Rosenthal,benign
metroboulotresto.com/stations/berri_uqam/,benign
http://venturebeat.com/2015/03/25/wordpress-hosting-specialist-wp-engine-scores-20m/,benign
absoluteastronomy.com/topics/Claude_Tousignant,benign
imdb.com/title/tt0242193/soundtrack,benign
friends-cap.org/,benign
healthgrades.com/provider/orlando-deleon-36dkc/,benign
amazon.co.uk/Dead-Presidents-DVD-Larenz-Tate/dp/B00004CYQF,benign
finance.yahoo.com/q?s=CPWM,benign
http://www.auter.co.rs/index.php?option=com_content&view=article&id=122:elektromotorni-pogoni-za-aluzine-i-klapne-veih-dimenzija&catid=44:elektromotorni-pogoni&Itemid=167,defacement
http://www.englandfencing.co.uk/index.php?option=com_content&view=category&layout=blog&id=49&Itemid=134,defacement
http://apexcontracting.net/component/mailto/index.html?tmpl=component&link=aHR0cDovL2FwZXhjb250cmFjdGluZy5uZXQvd2hhdHMtbmV3LzU2LWNvbWluZy1zb29uLmh0bWw=,defacement
http://pressboxsportslounge.com/component/content/article/3-homepage-rotator/51-image4-home?tmpl=component&print=1&page=,defacement
borealconstruction.com/,benign
amazon.com/Luca-Pianca-Vittorio-Ghielmi-Duo/dp/B000B0XQS2,benign
http://besibajasby.com/tag/jual-pipa-besi/index.html,defacement
flashunits.org/?s=TTL+Flash,benign
google.com/finance?cid=672241,benign
http://www.nhomkinhdep.com/kien-truc.html,defacement
usidentify.com/l/lavallee,benign
http://www.sibolgakota.go.id/index.php/profil-pemko-sibolga/biografi-walikota-dan-wakil-walikota-sibolga/biografi-walikota-sibolga.html,defacement
http://censor.net.ua/resonance/330997/pershiyi_dobrovolchiyi_moblniyi_shpital_lku_ne_tlki_poranennya_vyiskovih_ale_vrus_separatizmu_u_mstsevih,benign
efs.cpf.state.ma.us/DisplayReport.aspx?reportId=62759&schedule=DisplayScheduleA,benign
http://twitter.com/home?status=%E3%83%8C%E3%81%91%E3%82%8B%EF%BC%81%E3%80%90%E5%B7%A8%E4%B9%B3%E3%80%91+http%3A%2F%2Fero-video.net%2Ft%2FMdrkIgiQZ9wXDIlD+%E6%98%BC%E9%96%93%E3%81%8B%E3%82%89%E3%82%AA%E3%83%83%E3%83%91%E3%82%A4%E3%81%A8%E6%88%AF%E3%82%8C%E3%82%8B%E7%94%B7+%23ero+%23douga+%23agesage,benign
8coupons.com/discounts/grand-lake-theatre-oakland-94610,benign
visaodigitalcftv.com.br,phishing
lyricsmode.com/lyrics/t/tea_party/temptation.html,benign
canada.com/entertainment/movie-guide/Hollywood+royalty+meets+real+British+royalty/5080255/story.html,benign
asdfsadf.viomil.ro,phishing
en.wikipedia.org/wiki/38_Canadian_Brigade_Group,benign
conceptcarz.com/vehicle/z17947/Mercury-Marauder.aspx.aspx,benign
http://torcache.net/torrent/A4CEFD59BDDD10006FA046304E880401146BE0CF.torrent?title=[kickass.to]night.at.the.museum.secret.of.the.tomb.2014.720p.brrip.x264.yify,benign
http://www.alldayrec.co.uk/index.php?option=com_content&view=article&id=9&Itemid=50,defacement
youtube.com/watch?v=Cq2CAt4E_Mw,benign
squidoo.com/1968-chevy-el-camino,benign
trempepiette.fortunecity.com/dat28.htm,benign
facebook.com/marinecorps?sk=wall,benign
http://www.bckeepfit.nl/index.php/teams/keep-fit-8-toernooinl,defacement
atlanticcanadacycling.com/,benign
mahalo.com/raphael-saadiq/,benign
http://www.vilagnomad.com/tables/payday-loans-direct-lenders-only.php,malware
rivals.yahoo.com/ncaa/football/teams/kkb/schedule,benign
linkedin.com/company/abandon-interactive-entertainment,benign
amazon.com/s?ie=UTF8&rh=n%3A2625373011%2Ck%3ACrooklyn&page=1,benign
123people.com/s/laurence+seiterle,benign
http://shantasells.com/around-town/77-holly-springs,defacement
en.wikipedia.org/wiki/Patrick_Cote,benign
en.wikipedia.org/wiki/Universal_Studios_Florida,benign
http://torcache.net/torrent/DFA90DBE5E25743B145D86CB909AFA4B590FFD17.torrent?title=[kickass.to]seventh.son.2014.1080p.brrip.x264.yify,benign
http://www.impactosmt.com.br/index.php?option=com_content&view=article&id=66:a-importancia-de-trabalhar-a-diversidade-cultural-na-escola&catid=38:artigos&Itemid=59,defacement
swishscout.com/?page_id=4325,benign
jhu.edu/icehockey/roster.html,benign
enotes.com/topic/Standard_Hindi,benign
settlet.fateback.com/VOC14000.htm,benign
zimbio.com/pictures/4WkNY__LFhC/Peter+Autumn+Phillips+Gatcombe+Park,benign
beenverified.com/p/jay+jacobs,benign
